"RegionID","RegionName","City","State","Metro","CountyName","SizeRank","2018-02","grm"
60797,"07757","Oceanport","NJ","New York","Monmouth",10800,15.45,0.539374325782093
93211,"80021","Westminster","CO","Denver","Adams",1711,15.44,0.539723661485319
71060,"30342","Sandy Springs","GA","Atlanta","Fulton",2460,15.44,0.539723661485319
94810,"85215","Mesa","AZ","Phoenix","Maricopa",5239,15.44,0.539723661485319
81358,"53532","De Forest","WI","Madison","Dane",7190,15.44,0.539723661485319
97470,"93905","Salinas","CA","Salinas","Monterey",2623,15.43,0.540073449989199
66667,"20853","Olney","MD","Washington","Montgomery",4465,15.43,0.540073449989199
99839,"98516","Lacey","WA","Olympia","Thurston",4594,15.43,0.540073449989199
99856,"98541","Elma","WA","Aberdeen","Grays Harbor",8340,15.43,0.540073449989199
93692,"81122","Bayfield","CO","Durango","La Plata",8451,15.43,0.540073449989199
94819,"85224","Chandler","AZ","Phoenix","Maricopa",818,15.42,0.540423692174665
100170,"99223","Spokane","WA","Spokane","Spokane",2217,15.42,0.540423692174665
99847,"98531","Centralia","WA","Centralia","Lewis",3981,15.42,0.540423692174665
66749,"21048","Finksburg","MD","Baltimore","Carroll",8599,15.42,0.540423692174665
94207,"83544","Orofino","ID",,"Clearwater",10178,15.42,0.540423692174665
60591,"07082","Montville","NJ","New York","Morris",11287,15.42,0.540423692174665
58585,"02032","Walpole","MA","Boston","Norfolk",11808,15.42,0.540423692174665
82520,"55960","Oronoco","MN","Rochester","Olmsted",12817,15.42,0.540423692174665
94956,"85382","Peoria","AZ","Phoenix","Maricopa",1014,15.41,0.54077438892494
95771,"89032","North Las Vegas","NV","Las Vegas","Clark",2029,15.41,0.54077438892494
93257,"80128","Ken Caryl","CO","Denver","Jefferson",2069,15.41,0.54077438892494
96798,"92314","Big Bear City","CA","Riverside","San Bernardino",7560,15.41,0.54077438892494
69956,"28445","Surf City","NC","Wilmington","Pender",7872,15.41,0.54077438892494
81551,"54082","Houlton","WI","Minneapolis-St Paul","Saint Croix",14795,15.41,0.54077438892494
96228,"90744","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",2172,15.4,0.541125541125541
93475,"80602","Thornton","CO","Denver","Adams",3208,15.4,0.541125541125541
93806,"81521","Fruita","CO","Grand Junction","Mesa",6581,15.4,0.541125541125541
65862,"19333","Easttown","PA","Philadelphia","Chester",9429,15.4,0.541125541125541
59678,"04843"," Camden","ME",,"Knox",9625,15.4,0.541125541125541
60728,"07630","Emerson","NJ","New York","Bergen",10292,15.4,0.541125541125541
84200,"59825","Clinton","MT","Missoula","Missoula",13629,15.4,0.541125541125541
99044,"97040","Mosier","OR","The Dalles","Wasco",14744,15.4,0.541125541125541
94820,"85225","Chandler","AZ","Phoenix","Maricopa",101,15.39,0.541477149664284
60526,"07010","Cliffside Park","NJ","New York","Bergen",4199,15.39,0.541477149664284
66740,"21037","Edgewater","MD","Baltimore","Anne Arundel",5322,15.39,0.541477149664284
92637,"78726","Austin","TX","Austin","Travis",6718,15.39,0.541477149664284
93234,"80102","Bennett","CO","Denver","Adams",10874,15.39,0.541477149664284
83969,"59230","Glasgow","MT",,"Valley",10947,15.39,0.541477149664284
66992,"21710","Adamstown","MD","Washington","Frederick",11895,15.39,0.541477149664284
65110,"17562","Paradise","PA","Lancaster","Lancaster",12583,15.39,0.541477149664284
99832,"98506","Olympia","WA","Olympia","Thurston",5477,15.38,0.541829215431296
69678,"28036","Davidson","NC","Charlotte","Mecklenburg",5688,15.38,0.541829215431296
69972,"28462","Holden Beach","NC","Myrtle Beach","Brunswick",6321,15.38,0.541829215431296
100078,"99037","Spokane Valley","WA","Spokane","Spokane",6449,15.38,0.541829215431296
93494,"80642","Hudson","CO","Greeley","Weld",12067,15.38,0.541829215431296
99301,"97456","Monroe","OR","Corvallis","Benton",12903,15.38,0.541829215431296
98899,"96763","Lanai City","HI","Kahului","Maui",13000,15.38,0.541829215431296
98070,"95245","Mokelumne Hill","CA",,"Calaveras",13951,15.38,0.541829215431296
67388,"22742","Sumerduck","VA","Washington","Fauquier",14779,15.38,0.541829215431296
58642,"02128","Boston","MA","Boston","Suffolk",1869,15.37,0.54218173931902
100152,"99203","Spokane","WA","Spokane","Spokane",4666,15.37,0.54218173931902
82260,"55410","Minneapolis","MN","Minneapolis-St Paul","Hennepin",5157,15.37,0.54218173931902
66781,"21108","Glen Burnie","MD","Baltimore","Anne Arundel",6498,15.37,0.54218173931902
95286,"87059","Tijeras","NM","Albuquerque","Bernalillo",8404,15.37,0.54218173931902
59238,"03844","Hampton Falls","NH","Boston","Rockingham",13687,15.37,0.54218173931902
66660,"20842","Dickerson","MD","Washington","Montgomery",14466,15.37,0.54218173931902
66043,"19720","New Castle","DE","Philadelphia","New Castle",337,15.36,0.542534722222222
97850,"94804","Richmond","CA","San Francisco","Contra Costa",1803,15.36,0.542534722222222
96791,"92307","Apple Valley","CA","Riverside","San Bernardino",1933,15.36,0.542534722222222
93242,"80110","Englewood","CO","Denver","Arapahoe",4473,15.36,0.542534722222222
60487,"06877"," Ridgefield","CT","Stamford","Fairfield",4625,15.36,0.542534722222222
82183,"55331","Shorewood","MN","Minneapolis-St Paul","Hennepin",5958,15.36,0.542534722222222
93456,"80534","Johnstown","CO","Greeley","Weld",6783,15.36,0.542534722222222
97496,"93960","Soledad","CA","Salinas","Monterey",7403,15.36,0.542534722222222
96841,"92371","Phelan","CA","Riverside","San Bernardino",9036,15.36,0.542534722222222
97371,"93625","Fowler","CA","Fresno","Fresno",9997,15.36,0.542534722222222
83920,"59068","Red Lodge","MT","Billings","Carbon",11033,15.36,0.542534722222222
93415,"80470","Pine","CO","Denver","Jefferson",11357,15.36,0.542534722222222
94738,"85022","Phoenix","AZ","Phoenix","Maricopa",408,15.35,0.542888165038002
99515,"98030","Kent","WA","Seattle","King",2795,15.35,0.542888165038002
99507,"98022","Enumclaw","WA","Seattle","King",4866,15.35,0.542888165038002
62180,"11692","New York","NY","New York","Queens",6356,15.35,0.542888165038002
58995,"02921","Cranston","RI","Providence","Providence",8125,15.35,0.542888165038002
67018,"21754","Ijamsville","MD","Washington","Frederick",10887,15.35,0.542888165038002
80825,"52068","Peosta","IA","Dubuque","Dubuque",11992,15.35,0.542888165038002
67348,"22652","Maurertown","VA",,"Shenandoah",14598,15.35,0.542888165038002
65813,"19146","Philadelphia","PA","Philadelphia","Philadelphia",671,15.34,0.543242068665797
99827,"98501","Olympia","WA","Olympia","Thurston",1043,15.34,0.543242068665797
94466,"84106","Salt Lake City","UT","Salt Lake City","Salt Lake",2163,15.34,0.543242068665797
97794,"94589","Vallejo","CA","Vallejo","Solano",4463,15.34,0.543242068665797
66882,"21409","Annapolis","MD","Baltimore","Anne Arundel",5882,15.34,0.543242068665797
58904,"02790","Westport","MA","Providence","Bristol",5960,15.34,0.543242068665797
96900,"92532","Lake Elsinore","CA","Riverside","Riverside",6052,15.34,0.543242068665797
93725,"81211","Buena Vista","CO",,"Chaffee",8784,15.34,0.543242068665797
100022,"98922","Cle Elum","WA","Ellensburg","Kittitas",8890,15.34,0.543242068665797
97717,"94509","Antioch","CA","San Francisco","Contra Costa",297,15.33,0.543596434007393
74113,"37027","Brentwood","TN","Nashville","Williamson",443,15.33,0.543596434007393
98437,"95828","Florin","CA","Sacramento","Sacramento",992,15.33,0.543596434007393
71048,"30329","North Druid Hills","GA","Atlanta","Dekalb",2309,15.33,0.543596434007393
97421,"93710","Fresno","CA","Fresno","Fresno",3326,15.33,0.543596434007393
67227,"22309","Mount Vernon","VA","Washington","Fairfax",3360,15.33,0.543596434007393
58551,"01923","Danvers","MA","Boston","Essex",3523,15.33,0.543596434007393
99201,"97333","Corvallis","OR","Corvallis","Benton",4369,15.33,0.543596434007393
71046,"30327","Atlanta","GA","Atlanta","Fulton",4401,15.33,0.543596434007393
95025,"85641","Vail","AZ","Tucson","Pima",4406,15.33,0.543596434007393
98886,"96749","Keaau","HI","Hilo","Hawaii",7291,15.33,0.543596434007393
58888,"02748","Dartmouth","MA","Providence","Bristol",7585,15.33,0.543596434007393
93481,"80615","Eaton","CO","Greeley","Weld",9376,15.33,0.543596434007393
100185,"99324","College Place","WA","Walla Walla","Walla Walla",8282,15.32,0.543951261966928
59081,"03257","New London","NH","Concord","Merrimack",10722,15.32,0.543951261966928
66222,"20121","Centreville","VA","Washington","Fairfax",4310,15.31,0.544306553450904
97109,"93041","Port Hueneme","CA","Ventura","Ventura",5410,15.31,0.544306553450904
83904,"59047","Livingston","MT",,"Park",6673,15.31,0.544306553450904
83902,"59044","Laurel","MT","Billings","Yellowstone",7834,15.31,0.544306553450904
84219,"59847","Lolo","MT","Missoula","Missoula",10204,15.31,0.544306553450904
93495,"80643","Keenesburg","CO","Greeley","Weld",12733,15.31,0.544306553450904
58913,"02812","Richmond","RI","Providence","Washington",15051,15.31,0.544306553450904
71743,"32034","Fernandina Beach","FL","Jacksonville","Nassau",1445,15.3,0.544662309368192
99968,"98802","East Wenatchee Bench","WA","Wenatchee","Douglas",3559,15.3,0.544662309368192
94462,"84102","Salt Lake City","UT","Salt Lake City","Salt Lake",4554,15.3,0.544662309368192
70448,"29403","Charleston","SC","Charleston","Charleston",4630,15.3,0.544662309368192
99056,"97056","Scappoose","OR","Portland","Columbia",7344,15.3,0.544662309368192
99036,"97032","Hubbard","OR","Salem","Marion",11477,15.3,0.544662309368192
99655,"98244","Deming","WA","Bellingham","Whatcom",12886,15.3,0.544662309368192
97771,"94565","Pittsburg","CA","San Francisco","Contra Costa",24,15.29,0.545018530630041
67117,"22025","Dumfries","VA","Washington","Prince William",6680,15.29,0.545018530630041
93843,"81650","Rifle","CO","Glenwood Springs","Garfield",7532,15.28,0.545375218150087
69455,"27615","Raleigh","NC","Raleigh","Wake",837,15.27,0.545732372844357
96411,"91402","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",851,15.27,0.545732372844357
94641,"84663","Springville","UT","Provo","Utah",4180,15.27,0.545732372844357
99741,"98354","Milton","WA","Seattle","Pierce",8250,15.27,0.545732372844357
58399,"01519","Grafton","MA","Worcester","Worcester",10061,15.27,0.545732372844357
58479,"01756","Mendon","MA","Worcester","Worcester",10799,15.27,0.545732372844357
98383,"95692","Wheatland","CA","Yuba City","Yuba",11184,15.27,0.545732372844357
62274,"11804","Old Bethpage","NY","New York","Nassau",11543,15.27,0.545732372844357
95452,"87710","Angel Fire","NM",,"Colfax",13312,15.27,0.545732372844357
95931,"89502","Reno","NV","Reno","Washoe",793,15.26,0.54608999563128
81411,"53590"," Sun Prairie","WI","Madison","Dane",1449,15.26,0.54608999563128
399642,"80923","Colorado Springs","CO","Colorado Springs","El Paso",3676,15.26,0.54608999563128
96928,"92585","Menifee","CA","Riverside","Riverside",6225,15.26,0.54608999563128
84212,"59840","Hamilton","MT",,"Ravalli",6239,15.26,0.54608999563128
93821,"81623","Carbondale","CO","Glenwood Springs","Garfield",6448,15.26,0.54608999563128
69632,"27958","Moyock","NC","Virginia Beach","Currituck",8378,15.26,0.54608999563128
58521,"01860","Merrimac","MA","Boston","Essex",10070,15.26,0.54608999563128
84874,"61275","Port Byron","IL","Davenport","Rock Island",11666,15.26,0.54608999563128
60757,"07702","Shrewsbury","NJ","New York","Monmouth",12174,15.26,0.54608999563128
65225,"17860","Shamokin","PA","Sunbury","Northumberland",14010,15.26,0.54608999563128
71039,"30319","Brookhaven","GA","Atlanta","Dekalb",616,15.25,0.546448087431694
94798,"85203","Mesa","AZ","Phoenix","Maricopa",2763,15.25,0.546448087431694
96868,"92407","San Bernardino","CA","Riverside","San Bernardino",1078,15.24,0.546806649168854
95842,"89146","Las Vegas","NV","Las Vegas","Clark",5899,15.24,0.546806649168854
81271,"53185","Waterford","WI","Racine","Racine",5971,15.24,0.546806649168854
94999,"85615","Hereford","AZ","Sierra Vista","Cochise",8416,15.24,0.546806649168854
98074,"95249","San Andreas","CA",,"Calaveras",11339,15.24,0.546806649168854
61213,"08853","Branchburg","NJ","New York","Somerset",11451,15.24,0.546806649168854
60463,"06825","Fairfield","CT","Stamford","Fairfield",5626,15.23,0.547165681768439
96800,"92316","Bloomington","CA","Riverside","San Bernardino",5729,15.23,0.547165681768439
60877,"07936","East Hanover","NJ","New York","Morris",8652,15.23,0.547165681768439
82192,"55340","Medina","MN","Minneapolis-St Paul","Hennepin",9954,15.23,0.547165681768439
82809,"56354","Miltona","MN","Alexandria","Douglas",14400,15.23,0.547165681768439
99254,"97404","Eugene","OR","Eugene","Lane",2219,15.22,0.547525186158563
58981,"02906","Providence","RI","Providence","Providence",3447,15.22,0.547525186158563
99293,"97448","Junction City","OR","Eugene","Lane",7444,15.22,0.547525186158563
72449,"33146","Coral Gables","FL","Miami-Fort Lauderdale","Miami-Dade",7553,15.22,0.547525186158563
93577,"80863","Woodland Park","CO","Colorado Springs","Teller",7628,15.22,0.547525186158563
59365,"04096"," Yarmouth","ME","Portland","Cumberland",8693,15.22,0.547525186158563
93956,"82636","Evansville","WY","Casper","Natrona",11079,15.22,0.547525186158563
65079,"17509","Sadsbury","PA","Lancaster","Lancaster",12288,15.22,0.547525186158563
65644,"18930","Nockamixon","PA","Philadelphia","Bucks",13662,15.22,0.547525186158563
67074,"21842","Ocean City","MD","Salisbury","Worcester",2711,15.21,0.547885163269779
66254,"20164","Sterling","VA","Washington","Loudoun",3094,15.21,0.547885163269779
72452,"33149","Key Biscayne","FL","Miami-Fort Lauderdale","Miami-Dade",6395,15.21,0.547885163269779
81396,"53575"," Oregon","WI","Madison","Dane",6727,15.21,0.547885163269779
96834,"92359","Mentone","CA","Riverside","San Bernardino",9465,15.21,0.547885163269779
70662,"29685","Sunset","SC","Greenville","Pickens",13381,15.21,0.547885163269779
95306,"87111","Albuquerque","NM","Albuquerque","Bernalillo",103,15.2,0.548245614035088
67425,"22901","Charlottesville","VA","Charlottesville","Albemarle",1587,15.2,0.548245614035088
93308,"80232","Lakewood","CO","Denver","Jefferson",5035,15.2,0.548245614035088
65774,"19106","Philadelphia","PA","Philadelphia","Philadelphia",5460,15.2,0.548245614035088
97263,"93434","Guadalupe","CA","Santa Maria-Santa Barbara","Santa Barbara",10955,15.2,0.548245614035088
86179,"63766","Millersville","MO","Cape Girardeau","Cape Girardeau",15111,15.2,0.548245614035088
96825,"92345","Hesperia","CA","Riverside","San Bernardino",153,15.19,0.54860653938995
93205,"80015","Centennial","CO","Denver","Arapahoe",287,15.19,0.54860653938995
99508,"98023","Federal Way","WA","Seattle","King",1094,15.19,0.54860653938995
96913,"92555","Moreno Valley","CA","Riverside","Riverside",3729,15.19,0.54860653938995
100068,"99025","Newman Lake","WA","Spokane","Spokane",11029,15.19,0.54860653938995
70496,"29464","Mount Pleasant","SC","Charleston","Charleston",304,15.18,0.548967940272288
96846,"92376","Rialto","CA","Riverside","San Bernardino",435,15.18,0.548967940272288
98543,"96003","Redding","CA","Redding","Shasta",882,15.18,0.548967940272288
94737,"85021","Phoenix","AZ","Phoenix","Maricopa",1407,15.18,0.548967940272288
99285,"97439","Florence","OR","Eugene","Lane",5366,15.18,0.548967940272288
94632,"84651","Payson","UT","Provo","Utah",5877,15.18,0.548967940272288
58742,"02359","Pembroke","MA","Boston","Plymouth",6590,15.18,0.548967940272288
94872,"85283","Tempe","AZ","Phoenix","Maricopa",858,15.17,0.549329817622501
98449,"95841","Sacramento","CA","Sacramento","Sacramento",4846,15.17,0.549329817622501
99774,"98390","Sumner","WA","Seattle","Pierce",7327,15.17,0.549329817622501
65091,"17532","Martic","PA","Lancaster","Lancaster",12855,15.17,0.549329817622501
94843,"85251","Scottsdale","AZ","Phoenix","Maricopa",325,15.16,0.549692172383465
93596,"80918","Colorado Springs","CO","Colorado Springs","El Paso",766,15.16,0.549692172383465
93195,"80003","Arvada","CO","Denver","Jefferson",2180,15.16,0.549692172383465
60590,"07081","Springfield","NJ","New York","Union",6294,15.16,0.549692172383465
98364,"95673","Rio Linda","CA","Sacramento","Sacramento",7434,15.16,0.549692172383465
99810,"98446","Summit","WA","Seattle","Pierce",8640,15.16,0.549692172383465
79039,"48179","Berlin","MI","Monroe","Monroe",12511,15.16,0.549692172383465
81983,"54932","Eldorado","WI","Fond du Lac","Fond du Lac",15246,15.16,0.549692172383465
86157,"63732","Altenburg","MO","Cape Girardeau","Cape Girardeau",15285,15.16,0.549692172383465
69823,"28277","Charlotte","NC","Charlotte","Mecklenburg",49,15.15,0.55005500550055
61939,"10952","Ramapo","NY","New York","Rockland",4574,15.15,0.55005500550055
69765,"28202","Charlotte","NC","Charlotte","Mecklenburg",4820,15.15,0.55005500550055
58716,"02324","Bridgewater","MA","Boston","Plymouth",4943,15.15,0.55005500550055
58739,"02356","Easton","MA","Providence","Bristol",7924,15.15,0.55005500550055
98403,"95726","Pollock Pines","CA","Sacramento","El Dorado",8352,15.15,0.55005500550055
72461,"33158","Village of Palmetto Bay","FL","Miami-Fort Lauderdale","Miami-Dade",10751,15.15,0.55005500550055
99666,"98257","La Conner","WA","Mount Vernon","Skagit",10948,15.15,0.55005500550055
82028,"55001","Afton","MN","Minneapolis-St Paul","Washington",13176,15.15,0.55005500550055
95417,"87540","Lamy","NM","Santa Fe","Santa Fe",15211,15.15,0.55005500550055
69370,"27511","Cary","NC","Raleigh","Wake",2339,15.14,0.55041831792162
93600,"80922","Colorado Springs","CO","Colorado Springs","El Paso",4372,15.14,0.55041831792162
88480,"70116","New Orleans","LA","New Orleans","Orleans",5603,15.14,0.55041831792162
60784,"07738","Middletown","NJ","New York","Monmouth",10634,15.14,0.55041831792162
67029,"21770","Monrovia","MD","Washington","Frederick",10966,15.14,0.55041831792162
65679,"18977","Upper Makefield","PA","Philadelphia","Bucks",11587,15.14,0.55041831792162
96601,"92036","Julian","CA","San Diego","San Diego",11608,15.14,0.55041831792162
97279,"93451","San Miguel","CA","San Luis Obispo","San Luis Obispo",11994,15.14,0.55041831792162
99489,"98001","Auburn","WA","Seattle","King",3591,15.13,0.550782110597048
72457,"33154","Bal Harbour","FL","Miami-Fort Lauderdale","Miami-Dade",5012,15.13,0.550782110597048
96908,"92549","Idyllwild","CA","Riverside","Riverside",10621,15.13,0.550782110597048
59150,"03580","Franconia","NH","Claremont","Grafton",14114,15.13,0.550782110597048
99539,"98057","Renton","WA","Seattle","King",6199,15.12,0.551146384479718
99130,"97216","Portland","OR","Portland","Multnomah",6579,15.12,0.551146384479718
59282,"03904"," Kittery","ME","Portland","York",8598,15.12,0.551146384479718
60706,"07513","Paterson","NJ","New York","Passaic",10172,15.12,0.551146384479718
93265,"80136","Strasburg","CO","Denver","Adams",10913,15.12,0.551146384479718
93397,"80447","Grand Lake","CO",,"Grand",12383,15.12,0.551146384479718
81417,"53598"," Windsor","WI","Madison","Dane",12705,15.12,0.551146384479718
67427,"22903","Charlottesville","VA","Charlottesville","Albemarle",1277,15.11,0.551511140525039
71056,"30338","Dunwoody","GA","Atlanta","Dekalb",1873,15.11,0.551511140525039
95079,"85743","Marana","AZ","Tucson","Pima",3308,15.11,0.551511140525039
60558,"07045","Montville","NJ","New York","Morris",8716,15.11,0.551511140525039
99336,"97498","Yachats","OR","Newport","Lincoln",13430,15.11,0.551511140525039
93582,"80904","Colorado Springs","CO","Colorado Springs","El Paso",4237,15.1,0.551876379690949
60544,"07029","Harrison","NJ","New York","Hudson",6532,15.1,0.551876379690949
58835,"02644","Forestdale","MA","Cape Cod","Barnstable",11624,15.1,0.551876379690949
60882,"07946","Long Hill","NJ","New York","Morris",13364,15.1,0.551876379690949
99623,"98198","Des Moines","WA","Seattle","King",2044,15.09,0.552242102937928
67042,"21784","Sykesville","MD","Baltimore","Carroll",2105,15.09,0.552242102937928
74237,"37206","Nashville","TN","Nashville","Davidson",2753,15.09,0.552242102937928
399673,"89508","Cold Springs","NV","Reno","Washoe",8048,15.09,0.552242102937928
65770,"19102","Philadelphia","PA","Philadelphia","Philadelphia",8453,15.09,0.552242102937928
95200,"86429","Bullhead City","AZ","Lake Havasu City","Mohave",8699,15.09,0.552242102937928
71907,"32266","Neptune Beach","FL","Jacksonville","Duval",9324,15.09,0.552242102937928
65109,"17560","Providence","PA","Lancaster","Lancaster",11417,15.09,0.552242102937928
99095,"97127","Lafayette","OR","Portland","Yamhill",12104,15.09,0.552242102937928
65111,"17563","Fulton","PA","Lancaster","Lancaster",12692,15.09,0.552242102937928
69413,"27562","New Hill","NC","Raleigh","Wake",13861,15.09,0.552242102937928
67360,"22713","Boston","VA","Washington","Culpeper",15016,15.09,0.552242102937928
66515,"20624","Clements","MD","California-Lexington Park","Saint Marys",15134,15.09,0.552242102937928
61796,"10456","New York","NY","New York","Bronx",31,15.08,0.552608311229001
99134,"97220","Portland","OR","Portland","Multnomah",3406,15.08,0.552608311229001
85945,"63127","Sunset Hills","MO","St. Louis","Saint Louis",10627,15.08,0.552608311229001
66956,"21658","Queenstown","MD","Baltimore","Queen Annes",11985,15.08,0.552608311229001
61948,"10964","Orangetown","NY","New York","Rockland",15110,15.08,0.552608311229001
81421,"53703","Madison","WI","Madison","Dane",1055,15.07,0.55297500552975
96898,"92530","Lake Elsinore","CA","Riverside","Riverside",1367,15.07,0.55297500552975
399651,"84096","Herriman","UT","Salt Lake City","Salt Lake",2187,15.07,0.55297500552975
84115,"59602","Helena","MT","Helena","Lewis and Clark",3749,15.07,0.55297500552975
94276,"83703","Boise","ID","Boise City","Ada",5734,15.07,0.55297500552975
83143,"57110","Sioux Falls","SD","Sioux Falls","Minnehaha",6040,15.07,0.55297500552975
92650,"78739","Austin","TX","Austin","Travis",6682,15.07,0.55297500552975
67562,"23146","Rockville","VA","Richmond","Hanover",12826,15.07,0.55297500552975
59079,"03255","Newbury","NH","Concord","Merrimack",13531,15.07,0.55297500552975
96855,"92392","Victorville","CA","Riverside","San Bernardino",1318,15.06,0.553342186808322
72730,"33629","Tampa","FL","Tampa","Hillsborough",3892,15.06,0.553342186808322
94955,"85381","Peoria","AZ","Phoenix","Maricopa",4455,15.06,0.553342186808322
94960,"85388","Surprise","AZ","Phoenix","Maricopa",4945,15.06,0.553342186808322
66722,"21012","Arnold","MD","Baltimore","Anne Arundel",5349,15.06,0.553342186808322
58612,"02081","Walpole","MA","Boston","Norfolk",6120,15.06,0.553342186808322
93943,"82520","Lander","WY","Riverton","Fremont",7614,15.06,0.553342186808322
58419,"01543","Rutland","MA","Worcester","Worcester",9430,15.06,0.553342186808322
417451,"85194","Casa Grande","AZ","Phoenix","Pinal",9755,15.06,0.553342186808322
100054,"99009","Elk","WA","Spokane","Spokane",12159,15.06,0.553342186808322
65653,"18942","Tinicum","PA","Philadelphia","Bucks",12802,15.06,0.553342186808322
94557,"84340","Willard","UT","Ogden","Box Elder",12985,15.06,0.553342186808322
99894,"98588","Tahuya","WA","Shelton","Mason",13788,15.06,0.553342186808322
96814,"92333","Fawnskin","CA","Riverside","San Bernardino",15178,15.06,0.553342186808322
58565,"01960","Peabody","MA","Boston","Essex",400,15.05,0.553709856035437
94639,"84660","Spanish Fork","UT","Provo","Utah",3429,15.05,0.553709856035437
99759,"98373","Puyallup","WA","Seattle","Pierce",3832,15.05,0.553709856035437
60697,"07504","Paterson","NJ","New York","Passaic",9291,15.05,0.553709856035437
99306,"97462","Oakland","OR","Roseburg","Douglas",11868,15.05,0.553709856035437
59556,"04562","Phippsburg","ME","Portland","Sagadahoc",12782,15.05,0.553709856035437
70792,"30005","Alpharetta","GA","Atlanta","Fulton",2728,15.04,0.554078014184397
94598,"84601","Provo","UT","Provo","Utah",4016,15.04,0.554078014184397
85648,"62711","Springfield","IL","Springfield","Sangamon",5984,15.04,0.554078014184397
74192,"37135","Nolensville","TN","Nashville","Williamson",7071,15.04,0.554078014184397
99800,"98424","Fife","WA","Seattle","Pierce",8312,15.04,0.554078014184397
99762,"98376","Quilcene","WA",,"Jefferson",13274,15.04,0.554078014184397
66744,"21043","Ellicott City","MD","Baltimore","Howard",1129,15.03,0.554446662231093
95193,"86406","Lake Havasu City","AZ","Lake Havasu City","Mohave",2977,15.03,0.554446662231093
399735,"97471","Roseburg","OR","Roseburg","Douglas",3121,15.03,0.554446662231093
99618,"98188","Seatac","WA","Seattle","King",4462,15.03,0.554446662231093
95167,"86323","Chino Valley","AZ","Prescott","Yavapai",5696,15.03,0.554446662231093
61779,"10303","New York","NY","New York","Richmond",5767,15.03,0.554446662231093
65098,"17540","Leacock-Leola-Bareville","PA","Lancaster","Lancaster",8925,15.03,0.554446662231093
95177,"86334","Paulden","AZ","Prescott","Yavapai",11629,15.03,0.554446662231093
96790,"92305","Angelus Oaks","CA","Riverside","San Bernardino",15309,15.03,0.554446662231093
94804,"85209","Mesa","AZ","Phoenix","Maricopa",1245,15.02,0.554815801154017
100214,"99362","Walla Walla","WA","Walla Walla","Walla Walla",1284,15.02,0.554815801154017
62154,"11561","Long Beach","NY","New York","Nassau",1422,15.02,0.554815801154017
94953,"85379","Surprise","AZ","Phoenix","Maricopa",2150,15.02,0.554815801154017
60527,"07011","Clifton","NJ","New York","Passaic",3073,15.02,0.554815801154017
93310,"80234","Westminster","CO","Denver","Adams",3527,15.02,0.554815801154017
58499,"01821","Billerica","MA","Boston","Middlesex",3696,15.02,0.554815801154017
85854,"63005","Chesterfield","MO","St. Louis","Saint Louis",6595,15.02,0.554815801154017
96216,"90716","Hawaiian Gardens","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",8921,15.02,0.554815801154017
67019,"21755","Jefferson","MD","Washington","Frederick",10890,15.02,0.554815801154017
94914,"85338","Goodyear","AZ","Phoenix","Maricopa",805,15.01,0.555185431934266
98431,"95822","Sacramento","CA","Sacramento","Sacramento",1217,15.01,0.555185431934266
67796,"23693","Yorktown","VA","Virginia Beach","York",5108,15.01,0.555185431934266
74150,"37069","Franklin","TN","Nashville","Williamson",6147,15.01,0.555185431934266
81809,"54636","Holmen","WI","La Crosse","La Crosse",7025,15.01,0.555185431934266
67441,"22932","Crozet","VA","Charlottesville","Albemarle",8828,15.01,0.555185431934266
99895,"98589","Tenino","WA","Olympia","Thurston",9261,15.01,0.555185431934266
61829,"10516","Philipstown","NY","New York","Putnam",10459,15.01,0.555185431934266
82597,"56063","Madison Lake","MN","Mankato","Blue Earth",12925,15.01,0.555185431934266
94739,"85023","Phoenix","AZ","Phoenix","Maricopa",2315,15,0.555555555555556
99055,"97055","Sandy","OR","Portland","Clackamas",5699,15,0.555555555555556
94288,"83716","Boise","ID","Boise City","Ada",5980,15,0.555555555555556
99273,"97426","Creswell","OR","Eugene","Lane",8408,15,0.555555555555556
65114,"17566","East Drumore","PA","Lancaster","Lancaster",8436,15,0.555555555555556
98315,"95619","Diamond Springs","CA","Sacramento","El Dorado",10082,15,0.555555555555556
61205,"08836","Bridgewater","NJ","New York","Somerset",12379,15,0.555555555555556
60313,"06442","Essex","CT","Hartford","Middlesex",13150,15,0.555555555555556
99288,"97442","Glendale","OR","Roseburg","Douglas",13973,15,0.555555555555556
66549,"20680","Ridge","MD","California-Lexington Park","Saint Marys",15225,15,0.555555555555556
67037,"21779","Rohrersville","MD","Hagerstown","Washington",15266,15,0.555555555555556
94748,"85032","Phoenix","AZ","Phoenix","Maricopa",50,14.99,0.555926173004225
58660,"02148","Malden","MA","Boston","Middlesex",140,14.99,0.555926173004225
65651,"18938","Solebury","PA","Philadelphia","Bucks",6865,14.99,0.555926173004225
94397,"84029","Grantsville","UT","Salt Lake City","Tooele",8889,14.99,0.555926173004225
93601,"80925","Colorado Springs","CO","Colorado Springs","El Paso",8977,14.99,0.555926173004225
60548,"07033","Kenilworth","NJ","New York","Union",9717,14.99,0.555926173004225
95169,"86325","Cornville","AZ","Prescott","Yavapai",9875,14.99,0.555926173004225
65197,"17824","Elysburg","PA","Sunbury","Northumberland",11650,14.99,0.555926173004225
